trade_date,symbol,window_id,mode_name,q_type,u_source_type,estimator_method,state_space_contract,psi_prediction_semantics,y_observed,y_hat_next,v_q_observed,v_hat_q_next,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,closure_impl_error,model_residual,param_stability_flag,m_eff_rank_eligible,data_leakage_check,m_slow_method,thin_trade_window,cross_symbol_comparable,domain_mapping_valid_flag,warnings
20260710,600067.SH,18,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003571,0.000146,-0.003571,0.000146,-0.003327,-0.000254,0.000407,-0.000397,0.000062,-0.003389,-0,-0.003389,8.67e-19,-0.000397,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,19,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003584,0.001911,0.003584,0.001911,0.000186,0.000762,-0.000801,0.003438,0.000029,0.000157,0,0.000157,8.67e-19,0.003438,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,20,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003571,-0.002705,0.003571,-0.002705,0.000362,0.000754,0.000795,0.00166,0,0.000362,0,0.000362,8.67e-19,0.00166,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,21,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003559,0.00033,-0.003559,0.00033,-0.002571,-0.000132,-0.000001,-0.000854,0.002092,-0.004662,-0,-0.004662,8.67e-19,-0.000854,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,22,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003571,-0.003308,0.003571,-0.003308,0.000572,0.000533,-0.000776,0.003242,0,0.000572,0,0.000572,8.67e-19,0.003242,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,23,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003559,-0.00055,-0.003559,-0.00055,-0.004737,0.000656,0.000772,-0.00025,0.000042,-0.004779,-0,-0.004779,8.67e-19,-0.00025,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,24,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.007201,0,0.007201,-0.000619,0.000837,-0.000769,0.00055,-0.000135,-0.000484,-0,-0.000484,8.67e-19,0.00055,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,25,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.007143,0.000016,0.007143,0.000016,0.006543,0.000275,0.000382,-0.000058,-0.000024,0.006568,0,0.006568,8.67e-19,-0.000058,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,26,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.003434,0,-0.003434,0.001216,-0.001965,0.000765,-0.000016,0,0.001216,0,0.001216,8.67e-19,-0.000016,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
20260710,600067.SH,27,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003546,0.003345,-0.003546,0.003345,-0.002664,-0.000008,-0.000762,-0.000112,0,-0.002664,-0,-0.002664,8.67e-19,-0.000112,warn,true,pass,ewma_realtime,false,true,true,KF did not converge
