stock_code,transaction_date,window_id,small_passive_buy_amount,active_inferred_count,order_age_missing_count,order_age_fifo_count,Q_rule_t,active_sell_amount,active_buy_amount,active_sell_count,window_trade_count,signal_deal_sell_amount,small_passive_sell_amount,signal_deal_buy_amount,pi_max_price_impact_pct,R_seed_t,window_close_price,order_age_recovered_count,deal_amount,active_buy_count,signed_mix_qr_amount,large_active_buy_amount,side_fallback_count,window_open_price,order_age_unresolved_count,order_age_direct_count,passive_retail_amount,unknown_side_amount,large_active_sell_amount,passive_quant_amount,signed_large_active_amount,active_non_large_amount,CH_rule_t
000501.SZ,20260709,33,127383,27,0,0,-117777,142329,24552,21,27,39498,39498,127383,0,0,6.81,27,166881,6,87885,0,0,6.82,0,27,0,0,0,0,0,-117777,0
000501.SZ,20260709,34,4774,15,0,0,-2717,7491,4774,11,15,7491,7491,4774,0,0,6.81,15,12265,4,-2717,0,0,6.81,0,15,0,0,0,0,0,-2717,0
000501.SZ,20260709,35,206261,107,0,0,-266630,404874,105556,73,119,336857,336857,206261,0,0,6.81,119,543118,34,-130596,0,0,6.81,0,119,0,0,0,32688,0,-299318,0
000501.SZ,20260709,36,512508,133,0,0,395385,127343,519323,24,136,137563,137563,512508,0.0014684287812042108,0,6.82,136,650071,109,374945,0,0,6.81,0,136,0,0,0,3405,0,391980,0
000501.SZ,20260709,37,143743,69,0,0,-391329,577321,165562,42,71,619570,619570,143743,-0.0014662756598241458,0,6.81,71,763313,27,-475827,0,0,6.82,0,71,0,0,0,20430,0,-411759,0
000501.SZ,20260709,38,296452,103,0,0,-13716,294503,238569,58,118,308806,307448,296452,0.0014684287812042108,0,6.82,118,605258,45,-10996,0,0,6.82,0,118,0,0,1358,40860,-1358,-54576,-1358
000501.SZ,20260709,39,759235,143,0,0,469416,304823,774239,30,143,319827,319827,759235,0.0014662756598240157,0,6.83,143,1079062,113,439408,0,0,6.81,0,143,0,0,0,0,0,469416,0
000501.SZ,20260709,40,271149,108,0,0,310143,35463,361292,23,110,141292,141292,271149,0,0,6.83,110,412441,85,129857,0,0,6.82,0,110,0,0,0,-15686,0,325829,0
000501.SZ,20260709,41,141395,59,0,0,-6085,147480,141395,25,59,147480,147480,141395,-0.0014641288433381826,0,6.82,59,288875,34,-6085,0,0,6.83,0,59,0,0,0,0,0,-6085,0
000501.SZ,20260709,42,593167.14,159,0,0,434062.14,121540,555206,57,163,93537,93537,593167.14,0.0014662756598240157,0,6.83,163,686704.14,102,499630.14,0,0,6.83,0,163,0,0,0,396.1400000000003,0,433666,0
000501.SZ,20260709,43,92897,135,0,0,-139728,225795,68992,106,140,221697,221697,92897,0,0,6.83,140,314594,29,-128800,0,0,6.83,0,140,0,0,0,17075,0,-156803,0
000501.SZ,20260709,44,883079,220,0,0,739540,191399,921376,104,222,235844,232429,883079,0,0,6.83,222,1118923,116,650650,0,0,6.83,0,222,0,0,3415,6148,-3415,733392,-3415
000501.SZ,20260709,45,569660,165,0,0,166115,403545,564188,108,167,403545,403545,569660,0.004392386530014678,0,6.86,167,973205,57,166115,0,0,6.85,0,167,0,0,0,5472,0,160643,0
000501.SZ,20260709,46,793198.92,308,0,0,155746.84000000003,416282.08,1810504.92,94,363,919491.08,390979.08,1606952.92,0.004373177842565504,50151,6.89,363,2526444,214,402219.83999999997,1337464,0,6.86,0,363,50151,0,4802,94186,1332662,61560.84,1332662
000501.SZ,20260709,47,779477.9199999999,148,0,0,776113.9199999999,349730,1115507.92,29,149,686448,675424,779477.9199999999,0.001451378809869474,0,6.9,149,1465925.92,119,104053.91999999993,0,0,6.89,0,149,0,0,11024,-688,-11024,776801.9199999999,-11024
000503.SZ,20260709,0,2256751,940,1,2,-1347644,3374014,2476744,397,1002,3694946,3554719,2563431,0.004769475357710691,0,6.32,1001,6258377,543,-1297968,290248,0,6.29,1,999,0,0,156659,-316785,133589,-1030859,133589
000503.SZ,20260709,1,1320439,459,0,2,-374125,1311324,812888,214,473,832116,703376,1320439,-0.0031645569620253893,0,6.3,473,2152555,245,617063,0,0,6.32,0,471,0,0,128740,-4429,-128740,-369696,-128740
000503.SZ,20260709,2,1108693,315,0,0,668499,614688,1394749,97,320,730962,545342,1289202,0.011111111111111157,0,6.37,320,2020164,218,563351,244209,0,6.32,0,320,0,0,121920,10727,122289,657772,122289
000503.SZ,20260709,3,1547623,324,0,1,893749,627254,1555973,122,325,593682,586730,1592077,-0.0031397174254317838,0,6.35,325,2185759,202,960893,44454,0,6.37,0,324,0,0,6952,2532,37502,891217,37502
000503.SZ,20260709,4,1060929,300,0,0,303296,545621,858463,93,300,331707,329805,1072377,0.0015748031496064057,0,6.36,300,1404084,207,731124,11448,0,6.35,0,300,0,0,1902,0,9546,303296,9546
000503.SZ,20260709,5,1040446,295,0,0,527368,500366,1062807,94,295,487654,487654,1075519,0,0,6.36,295,1563173,201,552792,35073,0,6.36,0,295,0,0,0,0,35073,527368,35073
000503.SZ,20260709,6,630730,313,0,0,141810,519349,820898,105,314,625564,485110,715318,-0.003144654088050387,0,6.34,314,1340882,208,145620,192708,0,6.36,0,314,0,0,32334,635,160374,141175,160374
000503.SZ,20260709,7,467717.5,280,0,0,-367886.5,781321,414705.5,146,282,732102,732102,472162.5,0.0015772870662460231,0,6.35,282,1204264.5,134,-264384.5,4445,0,6.34,0,282,0,0,0,3174,4445,-371060.5,4445
000503.SZ,20260709,8,244526,152,0,0,-17292,270681,266711,62,159,333366,330206,244526,-0.0031496062992125316,0,6.33,159,577892,90,-85680,0,0,6.35,0,159,0,0,3160,-16482,-3160,-810,-3160
000503.SZ,20260709,9,221379,185,0,1,-652933,855358,212537,117,188,866740,866740,221379,-0.004739336492891035,0,6.3,188,1088119,68,-645361,0,0,6.31,0,187,0,0,0,-10112,0,-642821,0
000503.SZ,20260709,10,358582,148,0,0,-364672,624437,339134,49,170,740814,740814,371868,0.0015873015873015535,-83028,6.31,170,1112682,99,-382232,13286,0,6.29,0,170,-83028,0,0,-66083,13286,-298589,13286
000503.SZ,20260709,11,279599,135,0,0,-662064,968692,302894,73,139,998281,985721,283385,-0.001584786053882692,0,6.3,139,1281666,62,-706122,3786,0,6.31,0,139,0,0,12560,-5040,-8774,-657024,-8774
000503.SZ,20260709,12,288185,187,0,0,-613389,1077694,468085,93,187,1253814,1253814,291965,-0.0015873015873015535,0,6.29,187,1545779,94,-965629,3780,0,6.29,0,187,0,0,0,0,3780,-613389,3780
000503.SZ,20260709,13,375780,284,0,0,-969280,1315497,343748,161,292,1343734,1304860,375780,-0.0031796502384738414,0,6.27,292,1719514,123,-929080,0,0,6.28,0,292,0,0,38874,-36405,-38874,-932875,-38874
000503.SZ,20260709,14,379930,213,0,0,-583689,1195384,499399,133,216,1314842,1193785,386816,-0.0031897926634768064,0,6.25,216,1701658,80,-813855,6886,0,6.27,0,216,0,0,121057,-1875,-114171,-581814,-114171
000503.SZ,20260709,15,522744,217,0,0,249631,273738,523369,55,217,274363,274363,522744,0.0031999999999999316,0,6.27,217,797107,162,248381,0,0,6.26,0,217,0,0,0,0,0,249631,0
000503.SZ,20260709,16,498549,160,0,0,108788,278861,439021,38,192,401047,401047,519889,0,0,6.27,192,920936,122,97502,21340,0,6.27,0,192,0,0,0,-30032,21340,138820,21340
000503.SZ,20260709,17,375664,217,0,0,-656926,1166902,444655,137,218,1238377,1150540,385680,-0.006379585326953613,0,6.23,218,1624057,80,-774876,10016,0,6.27,0,218,0,0,87837,-12500,-77821,-644426,-77821
000503.SZ,20260709,18,544604,155,0,0,392976,173468,581420,29,158,230252,230252,544604,0.003210272873194153,0,6.25,158,774856,126,314352,0,0,6.24,0,158,0,0,0,-14976,0,407952,0
000503.SZ,20260709,19,678794,202,0,0,494419,184375,686959,12,205,184375,184375,695723,0.0015999999999999658,0,6.26,205,880098,190,494419,16929,0,6.25,0,205,0,0,0,8764,16929,485655,16929
000503.SZ,20260709,20,297371,149,0,0,-33059,576996,353729,57,158,644078,451886,330461,-0.0015974440894568351,0,6.25,158,974539,92,-154515,3761.9999999999995,0,6.26,0,158,0,0,221520,-27550,-217758,-5509,-217758
000503.SZ,20260709,21,350500,119,0,0,79257,198024,268016,33,139,291249,291249,359890,0,0,6.25,139,651139,86,59251,9390,0,6.26,0,139,0,0,0,18655,9390,60602,9390
000503.SZ,20260709,22,333769,151,0,2,-396220,712471,346261,58,158,766834,764965,333769,0,0,6.25,158,1100603,93,-431196,0,0,6.26,0,156,0,0,1869.0000000000002,-31879,-1869.0000000000002,-364341,-1869.0000000000002
000503.SZ,20260709,23,810199,126,0,0,732400,179665,916440,16,135,314031,314031,810199,0,0,6.25,135,1124230,110,496168,0,0,6.26,0,135,0,0,0,-4375,0,736775,0
000503.SZ,20260709,24,744701,293,0,0,5642.999999999999,439807,808651,86,301,747822,747822,804269,0.0031999999999999316,0,6.27,301,1552091,207,-3121.000000000001,59567.99999999999,0,6.25,0,301,0,0,0,-303633,59567.99999999999,309276,59567.99999999999
000503.SZ,20260709,25,622796,293,0,0,859863,408153,1470745,88,293,1053373,1053373,825525,0.011164274322169106,0,6.34,293,1878898,205,-430577,202729,0,6.27,0,293,0,0,0,0,202729,859863,202729
000503.SZ,20260709,26,202154,127,0,0,-218654,463158,165387,95,138,472061,408128,219245,-0.0031545741324920462,0,6.32,138,691306,32,-205974,0,0,6.34,0,138,0,0,81024,-1907,-81024,-216747,-81024
000503.SZ,20260709,27,53720,129,0,0,-233970,439932,53111,107,129,382084,286472,110959,-0.004746835443038014,0,6.29,129,493043,22,-232752,0,0,6.33,0,129,0,0,152851,0,-152851,-233970,-152851
000503.SZ,20260709,28,40827,40,0,0,-41393,99804,70971,19,41,142508,142508,40827,-0.0031796502384738414,0,6.27,41,183335,21,-101681,0,0,6.28,0,41,0,0,0,-12560,0,-28833,0
000503.SZ,20260709,29,457806,70,0,0,213061,271100,456552,36,75,289337,242237,457806,0.0031897926634769477,0,6.29,75,747143,34,215569,0,0,6.28,0,75,0,0,47100,-19491,-47100,232552,-47100
000503.SZ,20260709,30,205196,149,0,0,-245779,328710,82303,101,150,206445,206445,205196,0,0,6.29,150,411641,48,-1249,0,0,6.28,0,150,0,0,0,628,0,-246407,0
000503.SZ,20260709,31,180412,192,0,0,86267,80329,179156,56,198,91633,91633,180412,0,0,6.29,198,272045,136,88779,0,0,6.28,0,198,0,0,0,-12560,0,98827,0
000503.SZ,20260709,32,102961,190,0,1,-458377,564469,102342,143,190,563850,560100,102961,-0.0031796502384738414,0,6.27,190,666811,47,-457139,0,0,6.29,0,189,0,0,3750,0,-3750,-458377,-3750
000503.SZ,20260709,33,462403,177,0,2,-214397,595974,349727,142,181,497710,451448,462403,0,0,6.27,181,960113,35,10955,0,0,6.27,0,179,0,0,46262,-14412,-46262,-199985,-46262
000503.SZ,20260709,34,188783,186,0,2,-302579,446833,127337,161,196,431158,423646,188783,-0.0015948963317384032,0,6.26,196,619941,25,-234863,0,0,6.28,0,194,0,0,7512,9405,-7512,-311984,-7512
000503.SZ,20260709,35,277998,189,0,0,-347032,532243,183358,116,194,453278,435750,277998,0.0015974440894568351,0,6.27,194,731276,73,-157752,0,0,6.26,0,194,0,0,17528,-15675,-17528,-331357,-17528
000503.SZ,20260709,36,605001,324,0,0,107039,496109,625799,179,337,530746,490506,606261,0.006379585326953754,0,6.31,337,1137007,145,114495,34597,0,6.27,0,337,0,0,6903,5043,27694,101996,27694
000503.SZ,20260709,37,211809,261,0,0,-341569,540128,182871,197,266,516215,504296,211809,-0.00633914421553091,0,6.27,266,728024,64,-292487,0,0,6.31,0,266,0,0,11919,3769,-11919,-345338,-11919
000503.SZ,20260709,38,335288,228,0,2,-636379,791034,171631,177,239,659403,645609,335288,0.0031897926634769477,0,6.29,239,994691,51,-310321,0,0,6.27,0,237,0,0,13794,-30770,-13794,-605609,-13794
000503.SZ,20260709,39,282052,207,0,3,-247226,468268,218570,165,213,400995,385930,291502,-0.0031796502384738414,0,6.27,213,692497,42,-103878,9450,0,6.28,0,210,0,0,15065,-3143,-5615,-244083,-5615
000503.SZ,20260709,40,331339,162,0,1,73647,260216,369032,87,162,292256,262740,336992,0.0015948963317385448,0,6.28,162,629248,75,68599,35169,0,6.27,0,161,0,0,0,0,35169,73647,35169
000503.SZ,20260709,41,262091,289,0,6,-205456,440531,248958,145,292,417309,411039,277841,0.0031847133757961104,0,6.3,292,695150,144,-148948,15750,0,6.29,0,286,0,0,6270,-4403,9480,-201053,9480
000503.SZ,20260709,42,275871,341,0,0,-322814,599924,316742,215,350,635093,625061,307950,-0.003174603174603107,0,6.28,350,943043,126,-349190,32079,0,6.3,0,350,0,0,10032,-17585,22047,-305229,22047
000503.SZ,20260709,43,575322,410,0,0,204896,1051145,961631,192,410,710736,708224,1302040,0.0015923566878980552,0,6.29,410,2012776,218,-132902,217410,0,6.28,0,410,0,0,511820,0,-294410,204896,-294410
000503.SZ,20260709,44,514157,274,0,0,132406,387090,796155,119,284,494692,362189,887318,0.004769475357710691,0,6.32,284,1382010,155,151968,490544,0,6.29,0,284,0,0,15120,198765,475424,-66359,475424
000503.SZ,20260709,45,1087223,415,0,0,465018,533213,1020974,115,420,499137,487167,1089755,0.0015822784810126244,0,6.33,420,1588892,300,600056,2532,0,6.31,0,420,0,0,11970,-32180.999999999996,-9438,497199,-9438
000503.SZ,20260709,46,1106051,362,0,1,-1031979,1726526,683804,203,369,1323858,1316286,1106684,-0.003159557661927403,0,6.31,369,2430542,159,-210235.00000000003,633,0,6.32,0,368,0,0,7572,3804,-6939,-1035783,-6939
000503.SZ,20260709,47,769979,280,0,0,731903,369462,1174795,87,288,729248,726098,914707,-0.001584786053882692,0,6.3,288,1643955,193,43881,144728,0,6.3,0,288,0,0,3150,68148,141578,663755,141578
000504.SZ,20260709,0,2931462,648,0,0,1415217,1986593,3386449,271,734,1734653,1382625,4233325,0.01518987341772142,0,8.02,734,5967978,377,1548837,819264,0,7.9,0,734,0,0,834627,-2,-15363,1415219,-15363
000504.SZ,20260709,1,1518069,462,0,0,563704,1281600,4014116,136,516,2478128,1788345,3415336,0.004987531172069941,0,8.06,516,5893464,326,-270276,2372740,0,8.02,0,516,0,0,214310.00000000003,-10381.999999999993,2158430,574086,2158430
000504.SZ,20260709,2,3159722,654,0,1,1771661,1921624,6965462,195,671,2800243,2296021,6174749,0.035980148883374585,0,8.35,671,8974992,459,863701,3396372,0,8.07,0,670,0,0,122877,1318,3273495,1770343,3273495
000504.SZ,20260709,3,4166991,696,0,0,1718470,2503643,7992698,227,791,3669815,2637310,8127214,0.009580838323353302,44679,8.43,791,11797029,469,1529681,4225988,0,8.35,0,791,44679,0,766740,-311337,3459248,2029807,3459248
000504.SZ,20260709,4,1078857,423,0,0,-718053,2637160,1094348,262,455,2844175,1765192,1237573,-0.020166073546856456,0,8.26,455,4081748,161,-686335,69422,0,8.43,0,455,0,0,1168277,-274096,-1098855,-443957,-1098855
000504.SZ,20260709,5,728131,274,0,0,-418552,1340112,845157,147,283,1436156,1277821,792837,-0.0048426150121064345,0,8.22,283,2228993,127,-549690,60576.00000000001,0,8.26,0,283,0,0,162465,-25486,-101889,-393066,-101889
000504.SZ,20260709,6,434619,310,0,0,-2136703,3131877,443918,207,321,3106772,2472264,503263,-0.012165450121654674,0,8.12,321,3610035,103,-2037645,67830,0,8.22,0,321,0,0,635322,-16235.999999999998,-567492,-2120467,-567492
000504.SZ,20260709,7,619689,182,0,0,155157,822326,638508,85,187,837060,482592,638437,0.004926108374384351,0,8.16,187,1475497,97,137097,18748,0,8.14,0,187,0,0,354468.00000000006,3254.9999999999995,-335720.00000000006,151902,-335720.00000000006
000504.SZ,20260709,8,446433,201,0,0,15981,719166,797943,90,202,991600,975320,532862,-0.0012254901960784053,0,8.15,202,1524462,111,-528887,86429,0,8.16,0,202,0,0,16280.000000000002,7353,70149,8628,70149
000504.SZ,20260709,9,465497,214,0,0,-324105,700800,588218,82,214,636573,598904,652445,0.0024539877300612974,0,8.17,214,1289018,132,-133407,218070,0,8.16,0,214,0,0,6547,0,211523,-324105,211523
000504.SZ,20260709,10,274064,104,0,0,-375992,650056,274064,62,104,650056,650056,274064,-0.0036719706242349277,0,8.14,104,924120,42,-375992,0,0,8.17,0,104,0,0,0,0,0,-375992,0
000504.SZ,20260709,11,264828,108,0,0,-240222,560187,315915,71,109,615324,615324,264828,-0.0049140049140050275,0,8.1,109,880152,37,-350496,0,0,8.14,0,109,0,0,0,4050,0,-244272,0
000504.SZ,20260709,12,274403,291,0,0,-284787,826052,425026,179,293,1001723,910532,274403,-0.0012345679012345416,0,8.09,293,1276126,112,-636129,0,0,8.11,0,293,0,0,91191,25048,-91191,-309835,-91191
000504.SZ,20260709,13,171954,59,0,0,130791,136743,247259,31,62,232323,232323,171954,-0.0012360939431396523,0,8.08,62,404277,28,-60369,0,0,8.1,0,62,0,0,0,20275,0,110516,0
000504.SZ,20260709,14,156528,119,0,0,-188630,424036,180678,79,121,453028,393458,156528,-0.0037128712871286338,0,8.05,121,609556,40,-236930,0,0,8.08,0,121,0,0,59570,-4842,-59570,-183788,-59570
000504.SZ,20260709,15,181916,71,0,0,-10312.999999999975,195456,185143,36,71,198683,198683,181916,-0.0012422360248449146,0,8.04,71,380599,35,-16766.999999999985,0,0,8.05,0,71,0,0,0,0,0,-10312.999999999975,0
000504.SZ,20260709,16,279792,198,0,0,-102387,445861,532765,49,201,533799,520855,451293,0.007462686567164241,0,8.1,201,985092,149,-241063,184445,0,8.05,0,201,0,0,0,-4846,184445,-97541,184445
000504.SZ,20260709,17,64543,70,0,0,-555998,647190,83104,46,70,664135,657663,66159,-0.006172839506172708,0,8.05,70,730294,24,-593120,0,0,8.1,0,70,0,0,8088,0,-8088,-555998,-8088
000504.SZ,20260709,18,20130,67,0,0,-481653,609519,20130,62,67,609519,501783,20130,-0.0012422360248449146,0,8.04,67,629649,5,-481653,0,0,8.06,0,67,0,0,107735.99999999999,0,-107735.99999999999,-481653,-107735.99999999999
000504.SZ,20260709,19,55355,79,0,0,-373133,436585,107616.99999999999,63,81,536224,533012,55355,-0.0037313432835820106,0,8.01,81,591579,16,-477657,0,0,8.04,0,81,0,0,3211.9999999999995,-47376.99999999999,-3211.9999999999995,-325756,-3211.9999999999995
000504.SZ,20260709,20,137922,71,0,0,53917,124130,178850,26,71,164255,164255,138725,0,0,8.01,71,302980,45,-26333,802.9999999999999,0,8.01,0,71,0,0,0,0,802.9999999999999,53917,802.9999999999999
000504.SZ,20260709,21,232938,104,0,0,-145553,379303,232950,37,104,379315,378515,232938,0.004993757802746682,0,8.05,104,612253,67,-145577,0,0,8.01,0,104,0,0,800,0,-800,-145553,-800
000504.SZ,20260709,22,188191,60,0,0,185158,208308,407956,24,60,413583,413583,202681,-0.0012422360248449146,0,8.04,60,616264,36,-225392,14490.000000000002,0,8.06,0,60,0,0,0,0,14490.000000000002,185158,14490.000000000002
000504.SZ,20260709,23,499635,117,0,0,98611,380395,496827,39,118,359766,359766,523154,0.01243781094527381,0,8.14,118,882920,78,139869,23518.999999999996,0,8.04,0,118,0,0,0,5698,23518.999999999996,92913,23518.999999999996
000504.SZ,20260709,24,357540,175,0,0,-258928,532714,293262,101,183,494392,478158,357540,-0.008599508599508634,0,8.07,183,851932,74,-120618,10555.999999999998,0,8.14,0,183,0,0,5678,-14598,4877.999999999998,-244330,4877.999999999998
000504.SZ,20260709,25,191238,91,0,0,-143793,276107,170329,42,99,296459,296459,191238,0.0037174721189590283,0,8.1,99,487697,49,-105221,0,0,8.08,0,99,0,0,0,-38015,0,-105778,0
000504.SZ,20260709,26,107252.00000000001,131,0,0,140250.00000000006,262075,381282,64,132,534472,510172,109697,0,0,8.1,132,644169,67,-402920,2445,0,8.1,0,132,0,0,24300,-811.9999999999999,-21855,141062.00000000006,-21855
000504.SZ,20260709,27,39686,105,0,0,-577789,606097,42119,88,119,630427,622341,39686,-0.0012345679012345416,0,8.09,119,670113,17,-582655,0,0,8.11,0,119,0,0,8086,-21897,-8086,-555892,-8086
000504.SZ,20260709,28,230323,89,0,0,7605.999999999982,149901,165628,30,92,111147,111147,230323,0.0012360939431396523,0,8.1,92,341470,59,119176,0,0,8.09,0,92,0,0,0,-8120.999999999998,0,15726.999999999985,0
000504.SZ,20260709,29,246750,79,0,0,-155833,361162,236233,49,84,427664,402583,246750,0,0,8.1,84,674414,30,-155833,0,0,8.11,0,84,0,0,25081,-55985,-25081,-99848.00000000001,-25081
000504.SZ,20260709,30,207172.00000000003,78,0,0,-191353.99999999997,364502,235735.00000000003,49,85,402767,374298,219380.00000000003,0.0024691358024690833,0,8.12,85,622147,29,-167126,40677,0,8.1,0,85,0,0,0,-21910,40677,-169443.99999999997,40677
000504.SZ,20260709,31,152130,44,0,0,44903,107227,152130,9,44,107227,107227,152130,0.0036945812807883177,0,8.15,44,259357,35,44903,0,0,8.13,0,44,0,0,0,0,0,44903,0
000504.SZ,20260709,32,134357,141,0,0,-930210,3177027,557269,39,145,2813053,1612883,940755,-0.008588957055214758,0,8.08,145,3753808,102,-1478526,150380,0,8.15,0,145,0,0,1856188,-16260.000000000004,-1705808,-913950,-1705808
000504.SZ,20260709,33,46983,31,0,0,21166,56606,61592,13,32,87395,87395,46983,0.0024752475247524224,0,8.1,32,134378,18,-40412,0,0,8.08,0,32,0,0,0,16180,0,4986,0
000504.SZ,20260709,34,38845,43,0,0,-87926,138111,50185,28,43,149451,149451,38845,-0.003703703703703625,0,8.07,43,188296,15,-110606,0,0,8.09,0,43,0,0,0,0,0,-87926,0
000504.SZ,20260709,35,175815,76,0,0,53500,214807,278077,28,78,326787,307299,187183,0.0037174721189590283,0,8.1,78,513970,48,-131484,30855.999999999993,0,8.07,0,78,0,0,0,21086,30855.999999999993,32414,30855.999999999993
000504.SZ,20260709,36,182792,72,0,0,96787,118551.99999999999,171491,11,76,152723,152723,182792,0.0024691358024690833,0,8.12,76,335515,61,30069.000000000007,0,0,8.12,0,76,0,0,0,43848,0,52939,0
000504.SZ,20260709,37,17010,78,0,0,-351764,576944,17010,71,78,576944,368774,17010,-0.0024630541871920658,0,8.1,78,593954,7,-351764,0,0,8.11,0,78,0,0,208170,0,-208170,-351764,-208170
000504.SZ,20260709,38,267145,68,0,0,106986,293482,184627,36,71,223997,165013,339057,0.0012345679012345416,0,8.11,71,563054,32,102132,0,0,8.09,0,71,0,0,130896,84945,-130896,22041,-130896
000504.SZ,20260709,39,9727,53,0,0,81783,81838,163621,44,53,235732,235732,9727,-0.0024660912453760265,0,8.09,53,245459,9,-226005,0,0,8.11,0,53,0,0,0,0,0,81783,0
000504.SZ,20260709,40,76062,53,0,0,109281,21843,131124,12,53,76905,76905,76062,0,0,8.09,53,152967,41,-843,0,0,8.09,0,53,0,0,0,0,0,109281,0
000504.SZ,20260709,41,206303,42,0,0,139982,66321,206303,6,42,66321,66321,206303,0.0012360939431396523,0,8.1,42,272624,36,139982,0,0,8.1,0,42,0,0,0,0,0,139982,0
000504.SZ,20260709,42,161891,95,0,0,-49210,196548,147338,39,95,181995,181995,161891,0,0,8.1,95,343886,56,-20104,0,0,8.08,0,95,0,0,0,0,0,-49210,0
000504.SZ,20260709,43,117885,79,0,0,642936,76660,744644,23,83,728467,728467,117885,-0.003703703703703625,0,8.07,83,846352,56,-610582,0,0,8.1,0,83,0,0,0,-25048,0,667984,0
000504.SZ,20260709,44,190939,80,0,0,125497,80813,198220,17,82,97802,97802,190939,0.0037174721189590283,0,8.1,82,288741,63,93137,0,0,8.07,0,82,0,0,0,8090,0,117407,0
000504.SZ,20260709,45,655654,190,0,0,-153257,838874,684813,87,190,866413,863989,657274,0.0012345679012345416,0,8.11,190,1523687,103,-208335,1620,0,8.1,0,190,0,0,2424,0,-804,-153257,-804
000504.SZ,20260709,46,485596,214,0,0,-1204749,1767067,445906,171,219,1762207,1680625,485596,-0.00739827373612808,0,8.05,219,2247803,43,-1195029,0,0,8.11,0,219,0,0,81582,34830,-81582,-1239579,-81582
000504.SZ,20260709,47,473873,125,0,0,545129,428308,1265703,66,132,898788,872936,1030869,0.0024844720496893877,0,8.07,132,1929657,59,-399063,555380,0,8.05,0,132,0,0,27468,235646,527912,309483,527912
000505.SZ,20260709,0,1454625,435,0,0,-935848,2185197,999511,284,478,1666940,1436821,1601284,-0.0019305019305018896,0,5.17,478,3268224,151,17804,76299,0,5.18,0,478,0,0,300479,25658,-224180,-961506,-224180
000505.SZ,20260709,1,592237,419,0,0,211302,465657,657941,145,419,531361,512343,592237,0.003868471953578426,0,5.19,419,1123598,274,79894,0,0,5.18,0,419,0,0,19018,0,-19018,211302,-19018
000505.SZ,20260709,2,824463,483,0,0,90229,842793,1038673,155,486,972272,972272,920177,0.007707129094412337,0,5.23,486,1892449,328,-147809,95714,0,5.19,0,486,0,0,0,-9937,95714,100166,95714
000505.SZ,20260709,3,579230,438,0,0,129188,338214,610729,126,442,532986,532986,579230,0.003824091778202595,0,5.25,442,1112216,312,46244,0,0,5.23,0,442,0,0,0,-143327,0,272515,0
000505.SZ,20260709,4,150494,131,0,0,4375,146643,135298,51,138,147167,147167,150494,0,0,5.25,138,297661,80,3327,0,0,5.25,0,138,0,0,0,15720,0,-11345,0
000505.SZ,20260709,5,818462,265,0,0,-75108,861081,836133,119,265,828592,828592,868622,0.0019047619047618642,0,5.26,265,1697214,146,-10130,50160,0,5.25,0,265,0,0,0,0,50160,-75108,50160
000505.SZ,20260709,6,522178,377,0,0,-753259,1054042,309161,270,396,880331,878759,522178,-0.003802281368821212,0,5.24,396,1402509,107,-356581,0,0,5.26,0,396,0,0,1572,-9950,-1572,-743309,-1572
000505.SZ,20260709,7,314731,219,0,0,-144052,399571,266523,86,239,466119,466119,314731,0.0019083969465648447,0,5.25,239,780850,133,-151388,0,0,5.24,0,239,0,0,0,-11004,0,-133048,0
000505.SZ,20260709,8,154178,91,0,0,-74506,275397,202464,37,92,324206,324206,154703,-0.005714285714285762,0,5.22,92,478909,54,-170028,525,0,5.24,0,92,0,0,0,-1048,525,-73458,525
000505.SZ,20260709,9,158264,202,0,0,-322424,491128,150956,92,202,483820,466072,158264,-0.0019157088122604958,0,5.21,202,642084,110,-307808,0,0,5.22,0,202,0,0,17748,0,-17748,-322424,-17748
000505.SZ,20260709,10,389205,151,0,0,-268174,473819,205645,64,151,290259,290259,389205,0,0,5.21,151,679464,87,98946,0,0,5.21,0,151,0,0,0,0,0,-268174,0
000505.SZ,20260709,11,64385,116,0,0,-563779,634373,66980,78,117,640088,633354,64385,-0.005758157389635365,0,5.18,117,704473,38,-568969,0,0,5.21,0,117,0,0,6734,-3120,-6734,-560659,-6734
000505.SZ,20260709,12,146597,176,0,0,-29277,176910,147633,62,176,177946,177946,146597,0,0,5.18,176,324543,114,-31349,0,0,5.18,0,176,0,0,0,0,0,-29277,0
000505.SZ,20260709,13,145438,148,0,0,-166642,291376,141310,57,154,312112,312112,145438,-0.003861003861003779,0,5.16,154,457550,91,-166674,0,0,5.18,0,154,0,0,0,-16576,0,-150066,0
000505.SZ,20260709,14,71136,88,0,0,231869,20572,252441,11,88,201877,201877,71136,-0.0019379844961239896,0,5.15,88,273013,77,-130741,0,0,5.16,0,88,0,0,0,0,0,231869,0
000505.SZ,20260709,15,244992,150,0,0,-201041,436262,239866,63,150,426491,426491,249637,0.0019417475728154925,0,5.16,150,676128,87,-181499,4645,0,5.15,0,150,0,0,0,0,4645,-201041,4645
000505.SZ,20260709,16,339813,134,0,0,294767,167628,501245,45,135,367910,367910,339813,0.003875968992247979,0,5.18,135,707723,89,-28097,0,0,5.15,0,135,0,0,0,-38850,0,333617,0
000505.SZ,20260709,17,49065,71,0,0,-167221,204908,36657,49,71,192500,191470,49065,-0.003861003861003779,0,5.16,71,241565,22,-142405,0,0,5.17,0,71,0,0,1030,0,-1030,-167221,-1030
