stock_code,transaction_date,window_id,deal_amount,signal_deal_buy_amount,signal_deal_sell_amount,signed_large_active_amount,signed_mix_qr_amount,CH_rule_t,Q_rule_t,R_seed_t,large_active_buy_amount,large_active_sell_amount,small_passive_buy_amount,small_passive_sell_amount,unknown_side_amount,window_open_price,window_close_price,window_trade_count,active_inferred_count,side_fallback_count,low_fallback_count,order_age_recovered_count,order_age_missing_count,order_age_direct_count,order_age_fifo_count,order_age_unresolved_count,active_buy_count,active_sell_count,active_buy_amount,active_sell_amount,pi_max_price_impact_pct
000021.SZ,20260709,31,19245328,0,19245328,-3526248,-15719080,-3526248,-15719080,0,0,3526248,0,15719080,0,56.24,56.24,649,649,0,,649,0,649,0,0,0,649,0,19245328,0
000021.SZ,20260709,32,20381376,0,20381376,-5758976,-14622400,-5758976,-14622400,0,0,5758976,0,14622400,0,56.24,56.24,565,565,0,,565,0,565,0,0,0,565,0,20381376,0
000021.SZ,20260709,33,33332998.08,0,33332998.08,-16714528,-16618470.08,-16714528,-16618470.08,0,0,16714528,0,16618470.08,0,56.24,56.24,542,542,0,,542,0,542,0,0,0,542,0,33332998.08,0
000021.SZ,20260709,34,15949664,0,15949664,-2086504,-13863160,-2086504,-13863160,0,0,2086504,0,13863160,0,56.24,56.24,445,445,0,,445,0,445,0,0,0,445,0,15949664,0
000021.SZ,20260709,35,15645968,0,15645968,-2266472,-13379496,-2266472,-13379496,0,0,2266472,0,13379496,0,56.24,56.24,469,469,0,,469,0,469,0,0,0,469,0,15645968,0
000021.SZ,20260709,36,9551014.24,0,9551014.24,0,-9551014.24,0,-9551014.24,0,0,0,0,9551014.24,0,56.24,56.24,361,361,0,,361,0,361,0,0,0,361,0,9551014.24,0
000021.SZ,20260709,37,9993848,0,9993848,-2238352,-7755496,-2238352,-7755496,0,0,2238352,0,7755496,0,56.24,56.24,337,337,0,,337,0,337,0,0,0,337,0,9993848,0
000021.SZ,20260709,38,6843789.36,0,6843789.36,0,-6843789.36,0,-6843789.36,0,0,0,0,6843789.36,0,56.24,56.24,294,294,0,,294,0,294,0,0,0,294,0,6843789.36,0
000021.SZ,20260709,39,7569904,0,7569904,0,-7569904,0,-7569904,0,0,0,0,7569904,0,56.24,56.24,330,330,0,,330,0,330,0,0,0,330,0,7569904,0
000021.SZ,20260709,40,10841384.8,0,10841384.8,-1473488,-9367896.8,-1473488,-9367896.8,0,0,1473488,0,9367896.8,0,56.24,56.24,357,357,0,,357,0,357,0,0,0,357,0,10841384.8,0
000021.SZ,20260709,41,9341464,0,9341464,-888592,-8452872,-888592,-8452872,0,0,888592,0,8452872,0,56.24,56.24,307,307,0,,307,0,307,0,0,0,307,0,9341464,0
000021.SZ,20260709,42,7738624,0,7738624,-506160,-7232464,-506160,-7232464,0,0,506160,0,7232464,0,56.24,56.24,325,325,0,,325,0,325,0,0,0,325,0,7738624,0
000021.SZ,20260709,43,7164976,0,7164976,-539904,-6625072,-539904,-6625072,0,0,539904,0,6625072,0,56.24,56.24,297,297,0,,297,0,297,0,0,0,297,0,7164976,0
000021.SZ,20260709,44,8829680,0,8829680,-1630960,-7198720,-1630960,-7198720,0,0,1630960,0,7198720,0,56.24,56.24,290,290,0,,290,0,290,0,0,0,290,0,8829680,0
000021.SZ,20260709,45,9077136,0,9077136,-562400,-8514736,-562400,-8514736,0,0,562400,0,8514736,0,56.24,56.24,359,359,0,,359,0,359,0,0,0,359,0,9077136,0
000021.SZ,20260709,46,15139808,0,15139808,-4296736,-10843072,-4296736,-10843072,0,0,4296736,0,10843072,0,56.24,56.24,495,495,0,,495,0,493,2,0,0,495,0,15139808,0
000021.SZ,20260709,47,15235416,0,15235416,-1276648,-13958768,-1276648,-13958768,0,0,1276648,0,13958768,0,56.24,56.24,585,585,0,,585,0,584,1,0,0,585,0,15235416,0
000025.SZ,20260709,0,4201645.45,1514158.15,2687487.3,-465739.75,-620555.3999999999,-465739.75,-705292.8,0,429487.75,895227.5,1128187.4,1748742.8,0,13.14,13.17,449,437,0,,449,0,449,0,0,130,307,1385209.45,2662659,0.0022831050228310015
000025.SZ,20260709,1,1684426,682420,1002006,37191,-204065,37191,-225283,0,161826,124635,596950,801015,0,13.17,13.16,216,210,0,,216,0,216,0,0,86,124,719225,929679,-0.0007593014426727249
000025.SZ,20260709,2,1207194,774231,432963,13230,328038,13230,-283690,0,17184,3954,757047,429009,0,13.16,13.21,141,136,0,,141,0,141,0,0,75,61,455167,729585,0.0037993920972644916
000025.SZ,20260709,3,1159893,537498,622395,280338,-245985,280338,-79555,0,280338,0,316785,562770,0,13.2,13.25,130,112,0,,130,0,130,0,0,67,45,679018,428145,0.0030280090840271875
000025.SZ,20260709,4,1059518,511168,548350,-19740,-17442,-19740,-286110,0,0,19740,511168,528610,0,13.25,13.17,116,102,0,,116,0,116,0,0,28,74,225373,681367,-0.0060377358490566095
000025.SZ,20260709,5,542909,222053,320856,2644,-101447,2644,-27471,0,2644,0,219409,320856,0,13.2,13.2,77,73,0,,77,0,77,0,0,45,28,245811,278576,0.0022779043280181746
000025.SZ,20260709,6,1695331,861798,833533,588260,-212369,588260,-212369,0,606878,18618,428733,641102,0,13.19,13.28,174,164,0,,174,0,174,0,0,106,58,1013123,604406,0.006060606060606067
000025.SZ,20260709,7,954919,376289,578630,-114036,-88305,-114036,7509,0,0,114036,376289,464594,0,13.3,13.25,93,84,0,,93,0,93,0,0,38,46,382964,510788,-0.002259036144578265
000025.SZ,20260709,8,360298,132535,227763,-22508,-72720,-22508,-62008,0,0,22508,132535,205255,0,13.24,13.23,36,35,0,,36,0,36,0,0,14,21,137891,213125,-0.0015094339622641188
000025.SZ,20260709,9,432469,197072,235397,0,-38325,0,-38325,0,0,0,197072,235397,0,13.23,13.21,44,44,0,,44,0,44,0,0,19,25,197072,235397,-0.0015117157974300509
000025.SZ,20260709,10,556160,168724,387436,0,-218712,0,-218712,0,0,0,168724,387436,0,13.21,13.18,33,33,0,,33,0,33,0,0,12,21,168724,387436,-0.002271006813020525
000025.SZ,20260709,11,769676,79100,690576,0,-611476,0,-611476,0,0,0,79100,690576,0,13.18,13.17,103,103,0,,103,0,103,0,0,23,80,79100,690576,-0.0007587253414263875
000025.SZ,20260709,12,1478062,136726,1341336,-95776,-1108834,-95776,-1108834,0,0,95776,136726,1245560,0,13.18,13.12,135,134,0,,135,0,135,0,0,31,103,136726,1328206,-0.0037965072133637596
000025.SZ,20260709,13,518454,111591,406863,-26240,-269032,-26240,-289980,0,0,26240,111591,380623,0,13.12,13.13,56,55,0,,56,0,56,0,0,17,38,101117,404207,0.0007621951219513387
000025.SZ,20260709,14,794051,165470,628581,-24928,-438183,-24928,-422427,0,0,24928,165470,603653,0,13.13,13.14,110,110,0,,110,0,110,0,0,39,71,173348,620703,0.0007616146230007454
000025.SZ,20260709,15,2646755,221459,2425296,-856022,-1347815,-856022,-1347815,0,0,856022,221459,1569274,0,13.13,13.06,216,215,0,,216,0,216,0,0,40,175,218845,2425296,-0.0060882800608828055
000025.SZ,20260709,16,1845791,1111109,734682,137172,239255,137172,176615,0,164556,27384,946553,707298,0,13.07,13.05,143,143,0,,143,0,143,0,0,55,88,1079789,766002,-0.0007656967840734906
000025.SZ,20260709,17,7364754,3192560,4172194,-4618771,-728115,-4618771,-951841,0,85800,4704571,923134,1651249,0,13.05,12.92,418,415,0,,418,0,418,0,0,71,344,889325,6459897,-0.009961685823754849
000025.SZ,20260709,18,8238394,5941014,2297380,2862807,899335,2862807,796559,0,3319609,456802,2680659,1781324,0,12.92,12.88,359,338,0,,359,0,359,0,0,173,165,5802667,2208570,-0.0030959752321980762
000025.SZ,20260709,19,1862485,526363,1336122,-178640,-638835,-178640,-401915,0,60523,239163,461982,1100817,0,12.88,12.9,206,197,0,,206,0,206,0,0,78,119,594649,1128865,0.0015527950310558673
000025.SZ,20260709,20,1461649,671195,790454,-84984,-204291,-84984,-134627,0,10312,95296,575875,780166,0,12.89,12.86,121,116,0,,121,0,121,0,0,62,54,610699,809718,-0.003100775193798521
000025.SZ,20260709,21,1225527,329514,896013,27109,-585874,27109,-531838,0,43814,16705,289567,875441,0,12.86,12.84,133,131,0,,133,0,133,0,0,60,71,357827,853536,-0.0015552099533436682
000025.SZ,20260709,22,3261231,864278,2396953,-496338,-1567995,-496338,-1573101,0,0,496338,598449,2166444,0,12.84,12.8,320,318,0,,320,0,320,0,0,61,257,592053,2665335,-0.0031152647975077217
000025.SZ,20260709,23,759139,443225,315914,10320,116991,10320,-54023,0,10320,0,432905,315914,0,12.79,12.9,95,94,0,,95,0,95,0,0,56,38,357718,397581,0.007812499999999972
000025.SZ,20260709,24,1474285,159705,1314580,-84908,-1069967,-84908,-1103537,0,0,84908,159705,1229672,0,12.88,12.84,162,162,0,,162,0,162,0,0,25,137,142920,1331365,-0.0046511627906977125
000025.SZ,20260709,25,809744,713399,96345,7728,609326,7728,573382,0,7728,0,705671,96345,0,12.85,12.91,98,98,0,,98,0,98,0,0,77,21,695427,114317,0.005451713395638652
000025.SZ,20260709,26,434601,172051,262550,0,-90499,0,-95671,0,0,0,172051,262550,0,12.92,12.93,77,72,0,,77,0,77,0,0,39,33,169465,227610,0.0015491866769945448
000025.SZ,20260709,27,534088,162482,371606,-29670,-179454,-29670,-184614,0,0,29670,162482,341936,0,12.93,12.87,64,64,0,,64,0,64,0,0,24,40,159902,374186,-0.004640371229698415
000025.SZ,20260709,28,917061,625523,291538,161912,172073,161912,-130951,0,161912,0,463611,291538,0,12.86,12.83,72,71,0,,72,0,72,0,0,22,49,471437,443050,-0.003108003108003042
000025.SZ,20260709,29,258291,208238,50053,0,158185,0,165901,0,0,0,208238,50053,0,12.83,12.88,59,57,0,,59,0,59,0,0,47,10,201792,46195,0.0038971161340608505
000025.SZ,20260709,30,549152,282955,266197,0,16758,0,94038,0,0,0,282955,266197,0,12.88,12.88,53,51,0,,53,0,53,0,0,22,29,252205,226270,0
000025.SZ,20260709,31,470485,335135,135350,0,199785,0,199785,0,0,0,335135,135350,0,12.88,12.92,70,70,0,,70,0,70,0,0,50,20,335135,135350,0.0031055900621117347
000025.SZ,20260709,32,369162,280147,89015,0,191132,0,191132,0,0,0,280147,89015,0,12.9,12.9,34,34,0,,34,0,34,0,0,20,14,280147,89015,-0.0015479876160990381
000025.SZ,20260709,33,372039,275096,96943,1294,176859,1294,197515,0,1294,0,273802,96943,0,12.9,12.94,46,46,0,,46,0,46,0,0,35,11,285424,86615,0.003100775193798383
000025.SZ,20260709,34,642802,212524,430278,0,-217754,0,-202202,0,0,0,212524,430278,0,12.94,12.96,64,64,0,,64,0,64,0,0,40,24,220300,422502,0.0015455950540959314
000025.SZ,20260709,35,779068,608010,171058,134992,301960,134992,301960,0,134992,0,473018,171058,0,12.96,12.98,81,76,0,,81,0,81,0,0,47,29,597642,169762,0.0015432098765431768
000025.SZ,20260709,36,2753140.5,1833710.5,919430,272375,641905.5,272375,584693.5,0,272375,0,1561335.5,919430,0,12.98,13.05,196,194,0,,196,0,196,0,0,95,99,1802506.5,941511,0.0053929121725732115
000025.SZ,20260709,37,413450,241374,172076,0,69298,0,69298,0,0,0,241374,172076,0,13.06,13.03,66,66,0,,66,0,66,0,0,49,17,241374,172076,-0.0015325670498085324
000025.SZ,20260709,38,860651,813647,47004,1306,765337,1306,767947,0,1306,0,812341,47004,0,13.04,13.09,82,82,0,,82,0,81,1,0,74,8,814952,45699,0.004604758250191903
000025.SZ,20260709,39,1193444,513120,680324,122982,-290186,122982,-292794,0,122982,0,390138,680324,0,13.08,13.04,112,112,0,,112,0,112,0,0,52,60,511816,681628,-0.0038197097020626976
000025.SZ,20260709,40,639198,416268,222930,2616,190722,2616,190722,0,2616,0,413652,222930,0,13.03,13.07,66,64,0,,66,0,66,0,0,42,22,411046,222930,0.0023006134969326027
000025.SZ,20260709,41,486220,397398,88822,18298,321646,18298,332102,0,18298,0,394784,73138,0,13.07,13.1,67,66,0,,67,0,62,5,0,55,11,398735,67910,0.0022953328232593237
000025.SZ,20260709,42,556576,246185,310391,0,-64206,0,-58966,0,0,0,246185,310391,0,13.1,13.09,76,76,0,,76,0,76,0,0,38,38,248805,307771,-0.0007633587786259379
000025.SZ,20260709,43,1187637,1036620,151017,88092,905341,88092,587594,168169,88092,0,1002443,97102,0,13.09,13.15,161,148,0,,161,0,161,0,0,107,41,785870,171891,0.0045836516424752095
000025.SZ,20260709,44,1118022,708561,409461,144986,154114,144986,80418,0,148934,3948,559627,405513,0,13.15,13.16,141,136,0,,141,0,141,0,0,79,57,659860,443673,0.0007604562737642424
000025.SZ,20260709,45,1910122,1391011,519111,6591,865309,6591,1026087,0,6591,0,1384420,519111,0,13.17,13.19,130,129,0,,130,0,130,0,0,91,38,1471400,436088,0.002279635258358614
000025.SZ,20260709,46,1516344,685851,830493,167640,-312282,167640,-317554,0,167640,0,518211,830493,0,13.19,13.18,121,121,0,,121,0,121,0,0,58,63,683215,833129,-0.0007581501137225009
000025.SZ,20260709,47,2611482.36,1536400.4600000002,1075081.9,0,461318.56,0,-1254638.1600000001,0,0,0,1536400.4600000002,1075081.9,0,13.18,13.18,158,158,0,,158,0,158,0,0,60,98,678422.1,1933060.26,0
000026.SZ,20260709,0,20063269,7432243,12631026,-2106700,-3555373,-2106700,-2694607,0,3393938,5500638,3806660,7362033,0,18.66,18.62,1933,1637,0,,1932,1,1930,2,1,729,908,6944469,9540772,-0.002143622722400812
000026.SZ,20260709,1,9051467,4533336,4518131,-190537.99999999997,-72154.99999999999,-190537.99999999997,-600449,0,1680839,1871377,2713548,2785703,0,18.57,18.85,1185,1069,0,,1185,0,1185,0,0,436,633,3777010,4598022,0.01235230934479057
000026.SZ,20260709,2,7712482,2118117,5594365,-2264249,-548341,-2264249,-592811,0,1056980,3321229,1392966,1941307,0,18.85,18.74,760,705,0,,760,0,760,0,0,263,442,2367445,5041759,-0.005835543766578407
000026.SZ,20260709,3,11424646,6302473,5122173,2885847,-1241769,2885847,-1980455,0,4227111,1341264,2307251,3549020,0,18.77,18.68,1012,928,0,,1012,0,1010,2,0,453,475,6009624,4478266,-0.0032017075773745317
000026.SZ,20260709,4,4250317,1707571,2542746,-1590659,-490726,-1590659,-1065874,0,44752,1635411,1039714,1530440,0,18.68,18.63,604,547,0,,604,0,604,0,0,148,399,647516,3360155,-0.002676659528907961
000026.SZ,20260709,5,7831596,3372608,4458988,514443,-817399,514443,-1153547,0,1089384,574941,2674936,3492335,0,18.63,18.44,816,797,0,,816,0,816,0,0,315,482,3533374,4183448,-0.010198604401502831
000026.SZ,20260709,6,11410907,7259042,4151865,295982,2571855,295982,-2151101,0,1275623,979641,5863749,3291894,0,18.44,18.34,1197,1165,0,,1196,1,1191,5,1,506,659,4722689,6535592,-0.005422993492407885
000026.SZ,20260709,7,5434762,4169881,1264881,-512271,1279233,-512271,747442,237975,644841,1157112,2456021,1176788,0,18.34,18.48,493,471,0,,493,0,493,0,0,275,196,2695760,2433042,0.007633587786259573
000026.SZ,20260709,8,3755956,2555158,1200798,-521816,559190,-521816,392422,0,299278,821094,1597387,1038197,0,18.47,18.47,360,348,0,,360,0,359,1,0,203,145,1804030,1922346,-0.0005411255411256257
000026.SZ,20260709,9,4521735,3689895,831840,153475,1052766,153475,833302,-33210,1303978,1150503,1560010,507244,0,18.5,18.72,318,303,0,,318,0,317,1,0,222,81,2726538,1678645,0.01353546291283162
000026.SZ,20260709,10,1391390,560743,830647,7595.999999999999,-266260,7595.999999999999,-344772,0,48620,41024,517743,784003,0,18.72,18.57,279,254,0,,279,0,279,0,0,104,150,510236,815704,-0.008012820512820438
000026.SZ,20260709,11,2639477,1011370,1628107,-1385759,291874,-1385759,-410156,0,42740,1428499,730056,438182,0,18.58,18.55,233,225,0,,233,0,233,0,0,93,132,421781,2193557,-0.0010770059235325564
000026.SZ,20260709,12,4415761,1057735,3358026,-92558,-2207733,-92558,-2119097,0,121948,214506,935787,3143520,0,18.54,18.48,351,349,0,,351,0,351,0,0,98,251,1100206,3304453,-0.0037735849056603926
000026.SZ,20260709,13,6365513,2246267,4119246,-371912,-1585477,-371912,-2239089,0,370384,742296,1833678,3419155,0,18.46,18.34,410,403,0,,410,0,410,0,0,133,270,1871763,4469941,-0.007575757575757606
000026.SZ,20260709,14,4794426,1976512,2817914,-671654,-169748,-671654,-708050,0,701607,1373261,1274905,1444653,0,18.33,18.3,317,312,0,,317,0,317,0,0,117,195,1703705,3050525,-0.0021810250817883943
000026.SZ,20260709,15,3885910,1515902,2370008,-1205683,-39717,-1205683,-1016545,0,136875,1342558,1183380,1223097,0,18.31,18.18,346,309,0,,346,0,346,0,0,106,203,669663,2968344,-0.006557377049180382
000026.SZ,20260709,16,5740132,2659020,3081112,-1179191,-525657,-1179191,-703719,0,606515,1785706,1411127,1936784,0,18.18,18.11,586,554,0,,586,0,585,1,0,191,363,1883145,3664377,-0.003850385038503866
000026.SZ,20260709,17,4166135,1375930,2790205,-1532845,-389080,-1532845,-432278,0,186493,1719338,935612,1324692,0,18.13,18.06,293,266,0,,293,0,293,0,0,84,182,1022794,2909823,-0.002760905577029305
000026.SZ,20260709,18,9346191,5428814,3917377,-4158846,368105,-4158846,-1168095,0,721168,4880014,2056557,1688452,0,18.06,17.97,617,576,0,,617,0,617,0,0,165,411,1874524,7197779,-0.00498338870431893
000026.SZ,20260709,19,5112402,3943475,1168927,2527874,319312,2527874,-79722,0,2598159,70285,1381635,1062323,0,17.98,18.16,295,285,0,,295,0,295,0,0,162,123,3767637,1222274,0.01057317751808577
000026.SZ,20260709,20,1574068,695787,878281,-102685,-115963,-102685,-267209,0,146906,249591,530804,646767,0,18.17,18.08,268,235,0,,268,0,268,0,0,83,152,587557,863324,-0.004405286343612437
000026.SZ,20260709,21,3358270,1312809,2045461,-194994,-671300,-194994,-1055204,0,48896,243890,1197092,1868392,0,18.08,18.08,297,269,0,,297,0,297,0,0,67,202,889518,2175860,0
000026.SZ,20260709,22,3308609,1453109,1855500,2137446,246303,2137446,600895,0,2152038,14591.999999999998,694141,447838,0,18.13,18.25,222,202,0,,222,0,222,0,0,149,53,2985267,201423,0.009402654867256732
000026.SZ,20260709,23,2343942,1460193,883749,761953,-273397,761953,37971,0,815073,53120,601176,874573,0,18.25,18.31,223,214,0,,223,0,223,0,0,121,93,1568266,711344,0.0032876712328766423
000026.SZ,20260709,24,2684976,1646787,1038189,636132,-206824,636132,26129,5511,833963,197831,723179,930003,0,18.31,18.34,303,289,0,,303,0,302,1,0,156,133,1670863,957193,0.0016384489350082544
000026.SZ,20260709,25,2346503,1335762,1010741,128478.99999999999,196542,128478.99999999999,134320,0,188872.99999999997,60394,1146889,950347,0,18.33,18.4,267,251,0,,267,0,267,0,0,138,113,1249751,1025374,0.003271537622682591
000026.SZ,20260709,26,2067328,1177929,889399,101732,201600,101732,209064,0,129392,27660,1055938,854338,0,18.4,18.5,245,217,0,,245,0,244,1,0,141,76,1159503,776699,0.00543478260869573
000026.SZ,20260709,27,4507225,1761166,2746059,-2130647,-591050,-2130647,-398512,0,318117,2448764,574647,1165697,0,18.5,18.31,397,382,0,,397,0,397,0,0,134,248,959516,3474235,-0.010270270270270339
000026.SZ,20260709,28,1462905.64,577817.64,885088,-1825,-305445.36,-1825,-242981.36,0,0,1825,577817.64,883263,0,18.31,18.3,152,149,0,,152,0,152,0,0,50,99,550457.64,852027,-0.0005461496450026222
000026.SZ,20260709,29,2039415,1456619,582796,436253,437570,436253,270692,0,449116,12863,1007503,569933,0,18.3,18.43,165,160,0,,165,0,165,0,0,95,65,1369516,655241,0.007103825136611968
000026.SZ,20260709,30,1711333,913590,797743,-191191,281286,-191191,373268,0,11040,202231,889674,608388,0,18.41,18.38,277,265,0,,277,0,277,0,0,107,158,939365,738881,-0.002712967986977792
000026.SZ,20260709,31,1462702,872143,590559,-23640.999999999985,346001,-23640.999999999985,279815,0,152872,176513,739659,393658,0,18.38,18.41,228,223,0,,228,0,228,0,0,120,103,852077,584834,0.0016322089227421728
000026.SZ,20260709,32,995817,479614,516203,-12885,-23704.000000000007,-12885,-45694.00000000001,0,1843,14728,477771,501475,0,18.43,18.43,195,181,0,,195,0,194,1,0,69,112,437259,423990,0.0010863661053774891
000026.SZ,20260709,33,2734424,1705457,1028967,460603,223291,460603,82877,0,582641,122038,1126518,903227,0,18.44,18.5,320,316,0,,320,0,320,0,0,184,132,1638952,1071455,0.0037981551817688705
000026.SZ,20260709,34,3412795,2624131,788664,1116375,434088,1116375,653098,0,1422422,306047,1059207,625119,0,18.5,18.61,382,366,0,,382,0,382,0,0,227,139,2464325,773258,0.005945945945945916
000026.SZ,20260709,35,1856811.56,767832,1088979.56,-328536,-467765.56,-328536,-460113.56,0,163818,492354,366437,834202.56,0,18.62,18.63,277,259,0,,277,0,277,0,0,88,171,522919,1272470.56,0.0010746910263299072
000026.SZ,20260709,36,3421680,1816121,1605559,421370,238502,421370,398864,0,1002506,581136,1038270,799768,0,18.65,18.62,447,431,0,,447,0,447,0,0,218,213,2107894,1201939,-0.0005367686527105749
000026.SZ,20260709,37,3889777.44,2592805,1296972.44,1696816,-25049.440000000002,1696816,-86502.56000000006,0,1946034,249218,834738,859787.44,0,18.62,18.65,367,342,0,,367,0,367,0,0,179,163,2750045.44,1065438,0.001611170784102985
000026.SZ,20260709,38,2420445,981975,1438470,-653744,48137,-653744,290499,0,91343,745087,816076,767939,0,18.63,18.63,360,328,0,,360,0,360,0,0,159,169,950354,1304245,-0.0010723860589812104
000026.SZ,20260709,39,3675243,1229849,2445394,-379972,-1127465,-379972,-250223,-29712,188392,568364,895511,2022976,0,18.63,18.51,369,354,0,,369,0,369,0,0,146,208,1470428,2122971,-0.006441223832528043
000026.SZ,20260709,40,3572465,1953312,1619153,356255,-116410,356255,70388,0,893299,537044,1012856,1129266,0,18.51,18.61,475,396,0,,475,0,475,0,0,242,154,1807758,1318442,0.005402485143165741
000026.SZ,20260709,41,2247933,1084755,1163178,-305631.91000000003,216072.91000000003,-305631.91000000003,329701.08999999997,0,1860.0000000000002,307491.91000000003,1077327,861254.0900000001,0,18.61,18.57,324,304,0,,324,0,324,0,0,156,148,1128571.0899999999,1035716.9099999999,-0.0021493820526598145
000026.SZ,20260709,42,2236106,556699,1679407,-103916,-1041064,-103916,-996474,0,64927,168843,480636,1521700,0,18.6,18.55,452,430,0,,452,0,452,0,0,124,306,528876,1618151,-0.0010770059235325564
000026.SZ,20260709,43,6693999,3301798,3392201,2505501,-37540,2505501,-33730,0,2710224,204723,1870756,1908296,0,18.55,18.63,687,620,0,,687,0,687,0,0,359,261,4459898,1762584,0.0043126684636117674
000026.SZ,20260709,44,5111479,1540476,3571003,-881990,-1647285,-881990,-1509327,0,26080,908070,1265022,2912307,0,18.63,18.61,751,699,0,,751,0,751,0,0,272,427,1335859,3442284,-0.0010735373054213406
000026.SZ,20260709,45,4363387,1799887,2563500,-627974,-258266.99999999997,-627974,496391.00000000006,0,53945,681919,1684628,1942895,0,18.62,18.58,654,605,0,,654,0,654,0,0,277,328,2095443,2113562,-0.0016120365394949564
000026.SZ,20260709,46,7575577,3088452,4487125,382013,-1594130,382013,-1832008,0,1532421,1150408,1649309,3243439,0,18.58,18.52,1071,1026,0,,1071,0,1071,0,0,271,755,3046073,4198910,-0.003229278794402515
000026.SZ,20260709,47,7985592,3557815,4427777,1945147,-1540785,1945147,-3095167,0,2373420,428273,1821557,3362342,0,18.5,18.75,812,699,0,,812,0,812,0,0,311,388,3188381,3928750,0.012419006479481664
000027.SZ,20260709,0,9227905,3898289,5329616,-913705,-681748,-913705,-1690162,0,46115,959820,3770111,4451859,0,6.02,6,1224,1220,0,,1224,0,1224,0,0,645,575,3298232,5855886,-0.003322259136212554
000027.SZ,20260709,1,6122700,4455006,1667694,34820,2752492,34820,2633890,0,34820,0,4420186,1667694,0,5.99,6,1054,1054,0,,1054,0,1051,3,0,665,389,4395705,1726995,0
000027.SZ,20260709,2,5025136,2872115,2153021,555363,163731,555363,599175,0,909363,354000,1962752,1799021.0000000002,0,6,6.01,603,591,0,,603,0,601,2,0,396,195,3086832,1928087.0000000002,0.0016666666666666312
000027.SZ,20260709,3,3393861.37,1921686.3599999999,1472175.01,1210.02,448301.32999999996,1210.02,778853.3500000001,0,1210.02,0,1920476.3399999999,1472175.01,0,6,6.02,585,569,0,,585,0,584,1,0,416,153,2082755.37,1241390,0.0016638935108152725
000027.SZ,20260709,4,2785730,1185903,1599827,-16797,-397127,-16797,-703127,0,0,16797,1185903,1583030,0,6.02,6,476,476,0,,476,0,476,0,0,258,218,1032903,1752827,-0.003322259136212554
000027.SZ,20260709,5,2166477,1307855,858622,602,448631,602,593263,0,602,0,1307253,858622,0,6,6.02,392,382,0,,392,0,392,0,0,287,95,1203171,656106,0.0033333333333332624
000027.SZ,20260709,6,3794945,1207597,2587348,28343,-1408094,28343,-967368,0,28944,601,1178653,2586747,0,6.02,6,626,621,0,,626,0,625,1,0,340,281,1414716,2366985,-0.003322259136212554
000027.SZ,20260709,7,2752807,989813,1762994,-107792,-665389,-107792,-888589,0,8414,116206,981399,1646788,0,6,6,376,373,0,,376,0,373,3,0,230,143,875813,1868594,0
000027.SZ,20260709,8,1017819,390287,627532,0,-237245,0,-117245,0,0,0,390287,627532,0,6,6,265,265,0,,265,0,265,0,0,157,108,450287,567532,0
000027.SZ,20260709,9,2003084,184859,1818225,-6578.000000000001,-1626788,-6578.000000000001,-1649570,0,0,6578.000000000001,184859,1811647,0,6,5.98,264,264,0,,264,0,264,0,0,44,220,173468,1829616,-0.0033333333333332624
000027.SZ,20260709,10,2146439,488185,1658254,0,-1170069,0,-1170069,0,0,0,488185,1658254,0,5.98,5.98,270,270,0,,270,0,270,0,0,75,195,488185,1658254,0
000027.SZ,20260709,11,10445096,1555598,8889498,-650924,-6682976,-650924,-8269836,0,0,650924,1555598,8238574,0,5.99,5.96,774,774,0,,774,0,774,0,0,123,651,762168,9682928,-0.0033444816053512477
000027.SZ,20260709,12,5134865,1309373,3825492,-1782,-2514337,-1782,-2503609,0,0,1782,1309373,3823710,0,5.96,5.94,702,702,0,,702,0,702,0,0,163,539,1314737,3820128,-0.0033557046979865056
000027.SZ,20260709,13,5349599,2535371,2814228,0,-278857,0,-957197,0,0,0,2535371,2814228,0,5.95,5.94,483,481,0,,483,0,483,0,0,247,234,2196201,3147458,0
000027.SZ,20260709,14,5129948,1617038,3512910,-84152,-1811720,-84152,-1912552,0,2970,87122,1614068,3425788,0,5.94,5.92,575,575,0,,575,0,570,5,0,143,432,1566622,3563326,-0.0033670033670034445
000027.SZ,20260709,15,1663043,841843,821200,0,20643.000000000004,0,15899.000000000004,0,0,0,841843,821200,0,5.93,5.94,239,239,0,,239,0,239,0,0,124,115,839471,823572,0.0033783783783784566
000027.SZ,20260709,16,5510289,3178731,2331558,-4141,851314,-4141,2648268,0,2975,7116,3175756,2324442,0,5.94,5.94,512,512,0,,512,0,512,0,0,333,179,4077208,1433081,0
000027.SZ,20260709,17,12220787,347572,11873215,-2366134,-9159509,-2366134,-2209447,0,0,2366134,347572,9507081,0,5.94,5.9,725,725,0,,725,0,725,0,0,289,436,3822603,8398184,-0.00673400673400674
000027.SZ,20260709,18,13124345,8363847,4760498,-512760,-748483,-512760,-1391933,0,3257774,3770534,2673777,3422260,0,5.9,5.92,465,465,0,,465,0,464,1,0,230,235,5609826,7514519,0.0033898305084745037
000027.SZ,20260709,19,2037468,909529,1127939,2960,-221370,2960,-274560,0,2960,0,906569,1127939,0,5.92,5.92,327,324,0,,327,0,327,0,0,189,135,879974,1154534,0
000027.SZ,20260709,20,1363626,948856,414770,5920,528166,5920,487978,0,5920,0,942936,414770,0,5.91,5.92,214,209,0,,214,0,214,0,0,120,89,928762,431318,0
