trade_date,symbol,window_id,mode_name,q_type,u_source_type,estimator_method,state_space_contract,psi_prediction_semantics,y_observed,y_hat_next,v_q_observed,v_hat_q_next,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,beta_norm_ch_diag,beta_norm_q_diag,beta_norm_retail_diag,beta_norm_mix_diag,m_eff_ch_diag,m_eff_q_diag,m_eff_retail_diag,m_eff_mix_diag,beta_norm_unit,m_eff_source_type,m_eff_clipped_flag,closure_impl_error,model_residual,param_stability_flag,m_eff_rank_eligible,data_leakage_check,m_slow_method,thin_trade_window,cross_symbol_comparable,domain_mapping_valid_flag,warnings
20260710,600963.SH,25,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00639,0.002848,-0.00639,0.002848,-0.00469,-0.000328,-0.000918,-0.000454,0.000059,-0.004748,-0,-0.004748,-0.002906,0.011894,,0.011894,344.099435,84.079218,,84.079218,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000454,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,26,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003215,-0.006206,0.003215,-0.006206,0.000842,0.001089,0.000917,0.000367,0.000024,0.000818,0,0.000818,0.001696,0.000665,,0.000665,589.515567,1503.690239,,1503.690239,amount_response,amount_ratio_proxy,false,1.73e-18,0.000367,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,27,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00641,-0.000094,-0.00641,-0.000094,-0.004813,-0.000479,-0.000914,-0.000205,0.000019,-0.004831,-0,-0.004831,-0.000012,0.006266,,0.006266,82307.891735,159.585941,,159.585941,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000205,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,28,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.000042,0,0.000042,-0.002224,0.001218,0.000913,0.000094,-0.004055,0.00183,0,0.00183,0.50358,-0.001185,,-0.001185,1.985782,844.213672,,844.213672,amount_response,amount_ratio_proxy,false,1.73e-18,0.000094,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,29,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.00325,0,-0.00325,0.0006,0.000047,-0.000605,-0.000042,-0.00005,0.00065,0,0.00065,0.000092,-0.000577,,-0.000577,10877.163296,1732.626589,,1732.626589,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000042,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,30,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003226,-0.00317,-0.003226,-0.00317,-0.003229,-0.000021,-0,0.000024,-0.002341,-0.000889,-0,-0.000889,,0.000386,,0.000386,,2592.828444,,2592.828444,amount_response,amount_ratio_proxy,false,1.73e-18,0.000024,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,31,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003236,-0.003218,-0.003236,-0.003218,-0.004148,0.000676,0.000302,-0.000066,0,-0.004148,-0,-0.004148,-0,0.002978,,0.002978,1000000,335.79808,,335.79808,amount_response,amount_ratio_proxy,true,1.73e-18,-0.000066,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,32,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003247,0.00325,-0.003247,0.00325,-0.003851,0.000633,0.000001,-0.000029,-0.001907,-0.001944,-0,-0.001944,0.010448,0.001476,,0.001476,95.711045,677.577591,,677.577591,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000029,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,33,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003257,0.001475,0.003257,0.001475,0.002596,0.000653,0.000001,0.000007,-0.001611,0.004207,0,0.004207,,-0.010058,,-0.010058,,99.418468,,99.418468,amount_response,amount_ratio_proxy,false,1.73e-18,0.000007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,34,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003247,-0.002998,0.003247,-0.002998,0.002743,-0.000666,-0.000601,0.001771,0,0.002743,0,0.002743,0,0.00135,,0.00135,1000000,740.678201,,740.678201,amount_response,amount_ratio_proxy,true,1.73e-18,0.001771,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,35,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003236,-0.000212,-0.003236,-0.000212,-0.003217,0.000218,0.000001,-0.000238,0.000088,-0.003305,-0,-0.003305,-0.001275,0.004898,,0.004898,784.253843,204.182025,,204.182025,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000238,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,36,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.002641,0,-0.002641,-0.001358,0.000546,0.0006,0.000212,-0.000766,-0.000592,-0,-0.000592,,0.00062,,0.00062,,1612.826889,,1612.826889,amount_response,amount_ratio_proxy,false,1.73e-18,0.000212,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,37,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003247,-0.000267,-0.003247,-0.000267,-0.002448,0.000106,-0.000299,-0.000606,0,-0.002448,-0,-0.002448,,0.001301,,0.001301,,768.882322,,768.882322,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000606,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,38,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.000028,0,0.000028,-0.000933,0.000365,0.0003,0.000267,0,-0.000933,-0,-0.000933,-0,0.000385,,0.000385,1000000,2597.841059,,2597.841059,amount_response,amount_ratio_proxy,true,1.73e-18,0.000267,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,39,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000007,0,-0.000007,0.000195,0.000134,-0.0003,-0.000028,-0.000232,0.000427,0,0.000427,0.003641,-0.000173,,-0.000173,274.630161,5771.062081,,5771.062081,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000028,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,40,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000027,0,-0.000027,0.000007,-0.000014,-0,0.000007,-0.000379,0.000386,0,0.000386,0.001092,-0.000207,,-0.000207,915.451091,4823.271195,,4823.271195,amount_response,amount_ratio_proxy,false,1.73e-18,0.000007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,41,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.003118,0,-0.003118,-0.000031,0.000004,-0,0.000027,-0.001881,0.00185,0,0.00185,0.005351,0.002164,,0.002164,186.896538,462.103728,,462.103728,amount_response,amount_ratio_proxy,false,1.73e-18,0.000027,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,42,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003257,0.000012,-0.003257,0.000012,-0.003131,0.000013,-0,-0.000139,-0.002131,-0.001,-0,-0.001,0.041565,0.000469,,0.000469,24.058822,2132.481654,,2132.481654,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000139,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,43,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.003206,0,0.003206,-0.00089,0.0006,0.000301,-0.000012,-0.000033,-0.000857,-0,-0.000857,0.000055,-0.002457,,-0.002457,18093.142014,407.083167,,407.083167,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000012,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,44,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003268,-0.000048,0.003268,-0.000048,0.003513,-0.000006,-0.000301,0.000062,0.003169,0.000344,0,0.000344,-0.572581,0.000284,,0.000284,1.746477,3517.750513,,3517.750513,amount_response,amount_ratio_proxy,false,1.73e-18,0.000062,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,45,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.000263,0,0.000263,0.000895,-0.000641,-0.000302,0.000048,0.000029,0.000866,0,0.000866,0.052574,0.002237,,0.002237,19.020752,447.001374,,447.001374,amount_response,amount_ratio_proxy,false,1.73e-18,0.000048,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,46,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000017,0,-0.000017,-0.000064,0.000024,0.000302,-0.000263,-0.000003,-0.000061,-0,-0.000061,0.005191,0.000048,,0.000048,192.650697,21024.295569,,21024.295569,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000263,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600963.SH,47,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000017,0,-0.000017,0.000115,-0.000131,-0,0.000017,0.000001,0.000114,0,0.000114,,-0.000091,,-0.000091,,10946.693009,,10946.693009,amount_response,amount_ratio_proxy,false,1.73e-18,0.000017,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,0,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.010989,0.005486,-0.010989,0.005486,0,0,0,-0.010989,0,-0,0,-0,0,0,,0,1000000,1000000,,1000000,amount_response,amount_ratio_proxy,true,8.67e-19,-0.010989,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,1,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.005556,0.002773,0.005556,0.002773,0.006307,-0.000821,0,0.00007,0.005284,0.001023,0,0.001023,-0.005228,-0.001551,,-0.001551,191.28561,644.547394,,644.547394,amount_response,amount_ratio_proxy,false,8.67e-19,0.00007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,2,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002762,0.009621,0.002762,0.009621,0.000467,-0.002328,0.004634,-0.000011,-0.000355,0.000822,0,0.000822,0.000344,0.000369,,0.000369,2910.081389,2713.54637,,2713.54637,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000011,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,3,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.009642,0.008181,0.009642,0.008181,0.011584,-0.00118,-0.000782,0.00002,0.004489,0.007095,0,0.007095,-0.001852,0.008328,,0.008328,539.863467,120.073989,,120.073989,amount_response,amount_ratio_proxy,false,8.67e-19,0.00002,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,4,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.008186,0.006764,0.008186,0.006764,0.010344,-0.00409,0.001928,0.000004,0.006997,0.003347,0,0.003347,0.007714,-0.002779,0,-0.002904,129.633166,359.851406,1000000,344.368322,amount_response,amount_ratio_proxy,true,8.67e-19,0.000004,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,5,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.006766,0.002702,0.006766,0.002702,0.010651,-0.003479,-0.000408,0.000002,0.015884,-0.003768,-0.001466,-0.005233,-0.195288,-0.001993,,-0.002768,5.120652,501.879956,,361.324994,amount_response,amount_ratio_proxy,false,8.67e-19,0.000002,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,6,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002688,0.011939,0.002688,0.011939,0.005977,-0.002876,-0.000398,-0.000014,-0.0018,0.007777,0,0.007777,-0.00892,0.007966,,0.007966,112.109454,125.536887,,125.536887,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000014,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,7,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.012064,-0.003893,0.012064,-0.003893,0.014232,-0.00115,-0.001143,0.000126,0.004837,0.009396,0,0.009396,,0.009126,0,0.00792,,109.577722,1000000,126.26099,amount_response,amount_ratio_proxy,true,8.67e-19,0.000126,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,8,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003974,-0.005313,-0.003974,-0.005313,-0.001455,-0.005069,0.00263,-0.00008,0,-0.000612,-0.000843,-0.001455,,0.000427,,0.001015,,2341.628734,,985.331174,amount_response,amount_ratio_proxy,false,8.67e-19,-0.00008,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,9,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005319,0.002649,-0.005319,0.002649,-0.00246,0.00165,-0.004502,-0.000007,0,-0.00246,-0,-0.00246,-0,0.001876,,0.001876,1000000,532.944971,,532.944971,amount_response,amount_ratio_proxy,true,8.67e-19,-0.000007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,10,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002674,0.000084,0.002674,0.000084,0.000768,0.002259,-0.000378,0.000024,-0.000036,0.000804,0,0.000804,,-0.000741,,-0.000741,,1350.181971,,1350.181971,amount_response,amount_ratio_proxy,false,8.67e-19,0.000024,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,11,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.004038,0,-0.004038,-0.001036,-0.001125,0.002246,-0.000084,0,-0.001036,-0,-0.001036,-0,0.000587,0,0.000516,1000000,1702.294865,1000000,1936.89871,amount_response,amount_ratio_proxy,true,8.67e-19,-0.000084,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,12,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004,-0.001245,-0.004,-0.001245,-0.003244,-0.000042,-0.000752,0.000038,-0.004952,0.000761,0.000948,0.001708,-0.650086,0.000532,,0.001195,1.538257,1878.742879,,836.487986,amount_response,amount_ratio_proxy,false,8.67e-19,0.000038,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,13,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001339,0.001323,-0.001339,0.001323,-0.00184,0.00172,-0.001125,-0.000093,0.000006,-0.001846,-0,-0.001846,,0.000787,,0.000787,,1270.200331,,1270.200331,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000093,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,14,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.00134,-0.001301,0.00134,-0.001301,0.000051,0.000523,0.000749,0.000018,0,0.000051,0,0.000051,0,0.000628,,0.000628,1000000,1592.225836,,1592.225836,amount_response,amount_ratio_proxy,true,8.67e-19,0.000018,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,15,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001339,-0.001282,-0.001339,-0.001282,-0.001494,-0.000561,0.000754,-0.000037,-0.00159,0.000096,0,0.000096,-0.003087,-0.00008,,-0.00008,323.922375,12502.981346,,12502.981346,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000037,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,16,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.00134,0.002655,-0.00134,0.002655,-0.001078,0.000551,-0.000755,-0.000059,0.000239,-0.001316,-0,-0.001316,,-0.000329,,-0.000329,,3041.698137,,3041.698137,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000059,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,17,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002685,0.002201,0.002685,0.002201,0.002115,0.000541,-0.000001,0.000029,0,0.002115,0,0.002115,0,-0.002093,,-0.002093,1000000,477.769851,,477.769851,amount_response,amount_ratio_proxy,true,8.67e-19,0.000029,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,18,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002677,-0.000047,0.002677,-0.000047,0.002193,-0.001127,0.001135,0.000476,0.001996,0.000198,0,0.000198,0.143167,0.000041,,0.000041,6.984852,24436.598028,,24436.598028,amount_response,amount_ratio_proxy,false,8.67e-19,0.000476,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,19,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000088,0,-0.000088,0.000856,-0.000901,-0.000002,0.000047,0.000037,0.000819,0,0.000819,0.004783,0.000272,,0.000272,209.077013,3675.767446,,3675.767446,amount_response,amount_ratio_proxy,false,8.67e-19,0.000047,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,20,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.001312,0,-0.001312,0.000644,0.000023,-0.000756,0.000088,0.000036,0.000608,0,0.000608,0.00117,0.000106,,0.000106,854.685601,9467.104302,,9467.104302,amount_response,amount_ratio_proxy,false,8.67e-19,0.000088,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,21,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001335,0.002162,-0.001335,0.002162,-0.001356,0.000044,0,-0.000023,0.000067,-0.001424,-0,-0.001424,,0.000296,,0.000296,,3379.387372,,3379.387372,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000023,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,22,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002674,-0.000184,0.002674,-0.000184,0.001982,0.000557,-0.000377,0.000512,0,0.001982,0,0.001982,0,0.000445,,0.000445,1000000,2245.889312,,2245.889312,amount_response,amount_ratio_proxy,true,8.67e-19,0.000512,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,23,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.001732,0,0.001732,-0.000435,-0.000882,0.001132,0.000184,0.000536,-0.000971,-0,-0.000971,,0.000355,,0.000355,,2816.431517,,2816.431517,amount_response,amount_ratio_proxy,false,8.67e-19,0.000184,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,24,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002667,0.001788,0.002667,0.001788,0.002395,0.000092,-0.000755,0.000935,0,0.002395,0,0.002395,,0.001245,,0.001245,,803.094242,,803.094242,amount_response,amount_ratio_proxy,false,8.67e-19,0.000935,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,25,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.00266,-0.000478,0.00266,-0.000478,0.001701,-0.000667,0.000754,0.000872,0,0.001701,0,0.001701,-0,-0.001121,,-0.001121,1000000,892.314974,,892.314974,amount_response,amount_ratio_proxy,true,8.67e-19,0.000872,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,26,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.000342,0,0.000342,0.00022,-0.000696,-0.000002,0.000478,-0.000294,0.000514,0,0.000514,,-0.000185,,-0.000185,,5413.124327,,5413.124327,amount_response,amount_ratio_proxy,false,8.67e-19,0.000478,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,27,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001326,0.000995,0.001326,0.000995,0.000855,0.000239,-0.000752,0.000984,0,0.000855,0,0.000855,0,0.004679,,0.004679,1000000,213.715007,,213.715007,amount_response,amount_ratio_proxy,true,8.67e-19,0.000984,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,28,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002649,-0.001666,0.002649,-0.001666,0.000692,-0.000072,0.000375,0.001654,0.000018,0.000674,0,0.000674,,-0.000567,,-0.000567,,1762.785391,,1762.785391,amount_response,amount_ratio_proxy,false,8.67e-19,0.001654,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,29,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003963,-0.000557,-0.003963,-0.000557,-0.00174,-0.0003,0.000374,-0.002297,0,-0.00174,-0,-0.00174,-0,0.000413,,0.000413,1000000,2420.147917,,2420.147917,amount_response,amount_ratio_proxy,true,8.67e-19,-0.002297,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,30,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.006362,0,-0.006362,0.000776,0.000538,-0.001872,0.000557,-0.000042,0.000818,0,0.000818,,0.000176,,0.000176,,5697.81978,,5697.81978,amount_response,amount_ratio_proxy,false,8.67e-19,0.000557,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,31,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.006631,-0.00007,-0.006631,-0.00007,-0.007763,0.000279,0.001123,-0.000269,0,-0.007763,-0,-0.007763,,0.001621,,0.001621,,617.049081,,617.049081,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000269,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,32,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.003853,0,-0.003853,-0.000878,0.002688,-0.001879,0.00007,0,-0.000878,-0,-0.000878,,0.000184,,0.000184,,5435.135506,,5435.135506,amount_response,amount_ratio_proxy,false,8.67e-19,0.00007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,33,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004005,0.002671,-0.004005,0.002671,-0.005768,0.000035,0.00188,-0.000153,0,-0.005768,-0,-0.005768,0,0.001156,,0.001156,1000000,864.730657,,864.730657,amount_response,amount_ratio_proxy,true,8.67e-19,-0.000153,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,34,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002681,-0.004033,0.002681,-0.004033,0.002179,0.001629,-0.001136,0.00001,0.000085,0.002094,0,0.002094,,0.000619,,0.000619,,1616.261117,,1616.261117,amount_response,amount_ratio_proxy,false,8.67e-19,0.00001,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,35,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005348,-0.000686,-0.005348,-0.000686,-0.004795,-0.001136,0.001898,-0.001314,0,-0.004795,-0,-0.004795,,-0.010738,,-0.010738,,93.127474,,93.127474,amount_response,amount_ratio_proxy,false,8.67e-19,-0.001314,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,36,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.001378,0,-0.001378,-0.000022,0.001619,-0.002283,0.000686,0,-0.000022,-0,-0.000022,,0.000016,,0.000016,,61861.339049,,61861.339049,amount_response,amount_ratio_proxy,false,8.67e-19,0.000686,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,37,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002688,0.000972,-0.002688,0.000972,-0.003245,0.000343,0.001523,-0.00131,0,-0.003245,-0,-0.003245,,0.000673,,0.000673,,1485.579556,,1485.579556,amount_response,amount_ratio_proxy,false,8.67e-19,-0.00131,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,38,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001348,0.002546,0.001348,0.002546,0.001251,0.000489,-0.000768,0.000376,0,0.001251,0,0.001251,,-0.000988,,-0.000988,,1012.469711,,1012.469711,amount_response,amount_ratio_proxy,false,8.67e-19,0.000376,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,600969.SH,39,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.004038,-0.000295,0.004038,-0.000295,0.001776,-0.000386,0.001156,0.001491,0,0.001776,0,0.001776,,0.000367,,0.000367,,2726.464121,,2726.464121,amount_response,amount_ratio_proxy,false,8.67e-19,0.001491,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
