stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600018.SH,20260709,44,-0.000875,0.000013,0.001111,-0.000249,-0.000046,-0.000829,-0,-0.000829,24857.376541901733,0,0.607926,4.34e-19
600018.SH,20260709,45,0.001993,-0.000124,-0,0.000107,0.00134,0.000653,0,0.0006529999999999999,0.05429879370471536,0.945701,0.117576,4.34e-19
600018.SH,20260709,46,-0.000808,-0.000457,-0.000553,-0.000155,0.000327,-0.001135,-0,-0.001135,0.07863805315321798,0.921362,0.223883,4.34e-19
600018.SH,20260709,47,0.000421,0.000432,0.001105,0.000019,0,0.000421,0,0.000421,0.009588439169767012,0.990412,0.680199,4.34e-19
600025.SH,20260709,0,0,0,0,0.008484,0,-0,0,0,1,0,0,4.34e-19
600025.SH,20260709,1,-0.003988,0.002938,0,-0.000002,-0.001615,-0.002373,-0,-0.002373,0.0017058938581319143,0.998294,0.168971,4.34e-19
600025.SH,20260709,2,0.000712,0.000161,-0.000863,-0.000009,0.001106,-0.000356,-0.000039,-0.00039400000000000004,898.1799600948741,0,0.207385,4.34e-19
600025.SH,20260709,3,0.007269,-0.000004,0.000095,0.000009,0.007291,-0.000022,-0,-0.00002199999999999945,0.001188933322096839,0.998811,0.916876,4.34e-19
600025.SH,20260709,4,0.000464,-0.001128,0.000668,-0.000003,0.000684,-0.000118,-0.000102,-0.00022000000000000003,341.36626999260386,0,0.290307,4.34e-19
600025.SH,20260709,5,0.002755,-0.000002,-0.000668,0.000004,0.002294,0.000461,0,0.00046100000000000004,0.0018922993115394703,0.998108,0.712959,4.34e-19
600025.SH,20260709,6,0.000139,-0.000319,0.000189,-0.000009,0.000153,-0.000014,-0,-0.000014000000000000015,943.1534855563957,0,0.259474,4.34e-19
600025.SH,20260709,7,0.003312,-0.000005,-0.00019,0.000011,-0.00122,0.004532,0,0.004532,0.003514343199206041,0.996486,0.007331,4.34e-19
600025.SH,20260709,8,0.000121,-0.000475,0.000284,0.000071,-0.000173,0.000294,0,0.000294,7088.13126451131,0,0.625429,4.34e-19
600025.SH,20260709,9,-0.000937,0.000035,-0.000284,-0.000894,-0.000937,-0,-0,0,0.42978642421109237,0.570214,0.999529,4.34e-19
600025.SH,20260709,10,0.000041,-0.000127,-0.000188,0.000274,-0,0.000041,0,0.000041,27376.502393461637,0,0.779128,4.34e-19
600025.SH,20260709,11,-0.002015,0.000137,0.000187,-0.000392,-0.00195,-0.000065,-0,-0.00006499999999999995,0.18827310441862166,0.811727,0.342721,4.34e-19
600025.SH,20260709,12,-0.000056,0.000124,-0.000187,0.000118,-0.00292,0.002864,0,0.002864,11810.819041053815,0,0.001518,4.34e-19
600025.SH,20260709,13,0.003711,0.000059,0.000186,0.000219,0.001658,0.002053,0,0.002053,0.052494230609507225,0.947506,0.38226,4.34e-19
600025.SH,20260709,14,-0.000821,-0.000533,0.000371,-0.000057,-0.000097,-0.000723,-0,-0.000724,0.055308940435783854,0.944691,0.182473,4.34e-19
600025.SH,20260709,15,0.001142,0.000131,-0.000462,0.00127,0.000243,0.0009,0,0.0008990000000000001,0.6100044771384769,0.389996,0.130082,4.34e-19
600025.SH,20260709,16,-0.000409,0.000315,0.000276,-0.000182,0.000433,-0.000841,-0,-0.0008420000000000001,18184.217037181093,0,0.335329,4.34e-19
600025.SH,20260709,17,-0.000828,-0.000091,-0.000184,0.000064,0.000015,-0.000842,-0,-0.000843,0.0619270788341542,0.938073,0.626796,4.34e-19
600025.SH,20260709,18,-0.002125,0.000192,-0.000092,-0.000054,-0.002934,0.000809,0,0.0008089999999999998,0.025878210826841042,0.974122,0.760474,4.34e-19
600025.SH,20260709,19,-0.001155,0.000293,-0.000092,-0.000087,-0.000008,-0.001147,-0,-0.001147,0.0839967320917916,0.916003,0.001428,4.34e-19
600025.SH,20260709,20,0.000857,0.000117,0.000091,-0.000022,0.00002,0.000837,0,0.000837,0.021561253941703905,0.978439,0.023875,4.34e-19
