stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
000001.SZ,20260709,26,3.6e-05,2.8e-05,-0.0,-6.5e-05,2.9e-05,7e-06,0.0,7e-06,6456.673159,0.0,0.798787,4.34e-19
000001.SZ,20260709,27,-0.000872,-3.2e-05,0.000107,-0.000152,0.0,-0.000872,-0.0,-0.000872,0.160245,0.839755,0.0,4.34e-19
000001.SZ,20260709,28,-0.000953,5.4e-05,-0.000107,5.5e-05,0.0,-0.000953,-0.0,-0.000953,0.057649,0.942351,0.006876,4.34e-19
000001.SZ,20260709,29,-0.001105,0.000158,-0.0,-4e-06,2e-05,-0.001126,-0.0,-0.001126,0.003972,0.996028,0.016077,4.34e-19
000001.SZ,20260709,30,-0.001019,0.000129,-0.0,-6.2e-05,-2e-06,-0.001017,-0.0,-0.001017,0.064915,0.935085,0.00094,4.34e-19
000001.SZ,20260709,31,-0.00014,0.0001,-0.0,4e-05,-7e-06,-0.000133,-0.0,-0.000133,4017.59383,0.0,0.061746,4.34e-19
000001.SZ,20260709,32,-0.000126,2e-05,0.000107,-1e-06,-5.1e-05,-7.5e-05,-0.0,-7.5e-05,137.881606,0.0,0.031891,4.34e-19
000001.SZ,20260709,33,-0.000156,-1e-06,0.0,0.000157,-5e-05,-0.000106,-0.0,-0.000106,15668.55919,0.0,0.320113,4.34e-19
000001.SZ,20260709,34,-2.9e-05,7.8e-05,0.0,0.000903,-0.0,-2.9e-05,-0.0,-2.9e-05,0.947744,0.052256,0.340169,4.34e-19
000001.SZ,20260709,35,-0.002135,0.000321,0.000107,-0.000198,-0.000702,-0.001433,-0.0,-0.001433,0.103833,0.896167,0.137021,4.34e-19
000001.SZ,20260709,36,0.00106,0.000162,-0.000322,5.4e-05,0.001814,-0.000755,-0.0,-0.000755,0.056625,0.943375,0.357988,4.34e-19
000001.SZ,20260709,37,-5.9e-05,-0.000104,0.000322,-0.000159,0.000146,-0.000205,-0.0,-0.000205,15881.1553,0.0,0.415701,4.34e-19
000001.SZ,20260709,38,-0.0,-7.9e-05,-0.000107,-0.00172,-0.0,-0.0,-0.0,-0.0,0.901951,0.098049,0.176373,4.34e-19
000001.SZ,20260709,39,0.000812,-0.000599,-0.000215,1e-06,1e-06,0.000811,0.0,0.000811,133.405696,0.0,0.441729,4.34e-19
000001.SZ,20260709,40,-0.000175,1e-06,0.000215,-4e-05,-0.000241,6.5e-05,0.0,6.5e-05,3991.198714,0.0,0.107308,4.34e-19
000001.SZ,20260709,41,0.00017,-2e-05,0.0,-0.00015,0.000264,-9.4e-05,-0.0,-9.4e-05,14989.084718,0.0,0.098478,4.34e-19
000001.SZ,20260709,42,0.001037,-7.5e-05,0.0,0.000949,0.000996,4e-05,0.0,4e-05,0.496615,0.503385,0.822563,4.34e-19
000001.SZ,20260709,43,0.000644,0.000212,0.000215,-0.000119,0.000635,9e-06,0.0,9e-06,0.124556,0.875444,0.278959,4.34e-19
000001.SZ,20260709,44,0.000392,-0.00019,-0.000108,-9.4e-05,0.000477,-8.5e-05,-0.0,-8.5e-05,9396.541731,0.0,0.640622,4.34e-19
000001.SZ,20260709,45,0.000162,-4.7e-05,-0.000107,-7e-06,0.000882,-0.00072,-0.0,-0.00072,722.173518,0.0,0.550428,4.34e-19
000001.SZ,20260709,46,-0.000916,-4e-06,0.0,-3.3e-05,-0.0,-0.000916,-0.0,-0.000916,0.03449,0.96551,0.320638,4.34e-19
000001.SZ,20260709,47,-1.1e-05,0.000114,-0.000107,4e-06,2.5e-05,-3.6e-05,-0.0,-3.6e-05,440.937769,0.0,0.38799,4.34e-19
